some_id,name,alternative_names,latitude,longitude,iso_alpha_2,region_id,population
291696,Khawr Fakkan,"Fakkan,Fakkān,Khawr Fakkan,Khawr Fakkān,Khawr al Fakkan,Khawr al Fakkān,Khor Fakhan,Khor Fakkan,Khor Fakkān,Khor al Fakhan,Khor al Fakkan,Khor al Fākhān,Khor'fakkan,Khor-Fakkan,Khorfakan,Khorfakhan,Port Khor Fakkan,Хор-Факкан",25.33132,56.34199,AE,6,33575
292223,Dubai,"DXB,Dabei,Dibai,Dibay,Doubayi,Dubae,Dubai,Dubai emiraat,Dubaija,Dubaj,Dubajo,Dubajus,Dubay,Dubayy,Dubaï,Dubái,Dúbæ,Ehmirat Dubaj,Fort Dabei,Ntoumpai,dby,dbyy,di bai,dobai,du bai,duba'i,dubai,dubay,dubi,dwbyy,tupai,Ντουμπάι,Дубаи,Дубай,Эмірат Дубай,Դուբայի Էմիրություն,דובאי,דוביי,دبئی,دبى,دبي,دبی,دوبەی,دۇبائى,दुबई,দুবাই,துபை,దుబాయ్,ದುಬೈ,ദുബായ്,ดูไบ,დუბაი,ドバイ,杜拜,迪拜,두바이",25.0657,55.17128,AE,3,1137347
292231,Dibba Al-Fujairah,"Al-Fujairah,BYB,Dibba Al-Fujairah,dba alfjyrt,دبا الفجيرة",25.59246,56.26176,AE,4,30000
292239,Dibba Al-Hisn,"BYB,Daba,Daba al-Hisn,Dabā,Dabā al-Ḥiṣn,Diba,Diba al Hisn,Dibah,Dibba,Dibba Al'-Khisn,Dibba Al-Hisn,Dibbah,Dibā,Dībā al Ḩişn,Hisn Diba,Husn Dibba,Дибба Аль-Хисн,Ḩişn Dibā",25.61955,56.27291,AE,4,26395
292672,Sharjah,"Al Sharjah,Ash 'Mariqah,Ash Shariqa,Ash Shariqah,Ash Shāriqa,Ash Shāriqah,Ash ’Mariqah,Ash-Shariqah emiraat,Ash-Shāriqah emiraat,Charjah,Ch·ardj·a,Gorad Shardzha,SHJ,Sardza,Sardzsa,Sarika,Sarja,Sarjo,Sarza,Schardscha,Shardza,Shardzha,Shardzha kuorat,Sharga,Sharijah,Shariqah,Sharja,Sharjah,Shārijah,Shāriqah,Shārja,Szardza,Szardża,Xarja,Xarjah,alsharqt,amart alsharqt,carja,charc ah,saraja,sarajaha,sarja,sharja,sharjh,sharuja,syaleuja,sʼrgh,xia er jia,Ŝarĵo,Şarika,Şarja,Šardža,Šardžá,Горад Шарджа,Шарджа,Шарджа куорат,Шарџа,Шарҗә,Շարժա,שארגה,إمارة الشارقة,الشارقة,شارجه,شارجہ,शारजा,शारजाह,ਸ਼ਾਰਜਾ,சார்ஜா,షార్జా,ಶಾರ್ಜ,ഷാർജ,ชาร์จาห์,შარჯა,シャールジャ,夏尔迦,샤르자",25.33737,55.41206,AE,6,543733
292688,Ar Ruways,"Ar Ru'ays,Ar Ruways,Ar Ru’ays,Ar-Ruvais,Ruwais,Ар-Руваис",24.11028,52.73056,AE,1,16000
292878,Al Fujayrah,"Al Fujayrah,Al-Fudjayra,Al-Fujayrah' emiraat,FJR,Fudschaira,Fudzhejra,Fujaira,Fujairah,Fujajro,Fujayrah,Fuĵajro,alfjyrt,fjyrt,fu ji la,fujaira,Фуджейра,الفجيرة,فجيرة,フジャイラ,富吉拉",25.11641,56.34141,AE,4,62415
292913,Al Ain,"AAN,Ainas,Al Ain,Al Ajn,Al Ayn,Al `Ayn,Al Ɛayn,Al ‘Ayn,Al-Ain,Al-Ajn,Al-Ayin,Al-Ayn,Al-Aïn,Ehl'-Ajn,El Ain,El-Ajn,ai yin,al ain,al-ain,al-aini,alʿyn,ela ena,Ел Аин,Эль-Айн,Ալ-Ային,אל-עין,العين,العین,एल एन,அல் ஐன்,അൽ ഐൻ,ალ-აინი,アル・アイン,艾因,알아인",24.19167,55.76056,AE,1,408733
292932,Ajman,"Ajman,Al Ajman,QAJ,Ujman,ʿjman,عجمان",25.41111,55.43504,AE,2,226172
292953,Adh Dhayd,"Adh Dhaid,Adh Dhayd,Al Daid,Al-Dhayd,Dayd,Dhaid,Dhayd,Duhayd,Ihaid,aldhyd,الذيد,Ḑayd",25.28812,55.88157,AE,6,24716
292968,Abu Dhabi,"A-pu-that-pi,AEbu Saby,AUH,Aboe Dhabi,Abou Dabi,Abu Dabi,Abu Dabis,Abu Daby,Abu Daibi,Abu Dhabi,Abu Dhabi emiraat,Abu Zabi,Abu Zaby,Abu Zabye,Abu Zabyo,Abu Ḍabi,Abu Ḑabi,Abu-Dabi,Abu-Dabi khot,Abu-Dabio,Abu-Dzabi,Abú Dabí,Abú Daibí,Abú Zabí,Abû Daby,Abū Dabī,Abū Z̧aby,Abū Z̧abye,Abū Z̧abyo,Abū Z̧abī,Ampou Ntampi,Ebu Dabi,Ebu Dhabi,Gorad Abu-Dabi,a bu zha bi,abu dhabi,abu-dabi,abudabi,abudhabi,abw zby,abwzby,aputapi,xa bud abi,Â-pu-tha̍t-pí,Äbu Saby,Əbu-Dabi,Άμπου Ντάμπι,Αμπου Νταμπι,Αμπού Ντάμπι,Абу Даби,Абу-Даби,Абу-Даби хот,Абу-Дабі,Горад Абу-Дабі,Әбу-Даби,Աբու Դաբի,אבו דאבי,أبوظبي,ئەبووزەبی,ابو ظبى,ابوظبی,ابوظہبی,अबु धाबी,अबू धाबी,আবুধাবি,ਅਬੂ ਧਾਬੀ,ଆବୁଧାବି,அபுதாபி,ಅಬು ಧಾಬಿ,അബുദാബി,අබුඩාබි,อาบูดาบี,ཨ་པོའུ་དྷ་པེ།,အဘူဒါဘီမြို့,აბუ-დაბი,አቡ ዳቢ,アブダビ,阿布扎比,아부다비",24.46667,54.36667,AE,1,603492
1120483,Kuhsan,"Kohistan,Kohsan,Kohsān,Koshan,Kuhestan,Kuhsan,Kuhsān,Kōhistān,Kūhestān,khsan,kwhstan,Кошан,کهسان,کوهستان",34.65389,61.19778,AF,11,12087
1120487,Tukzar,"Kala Sangcharak,Kala Sangchārak,Qal`eh Sangcharek,Qala Sangcharak,Qal‘eh Sangchārek,Sangcarak,Sangcharak,Sangcārak,Takzar,Tokzar,Tokzār,Tuksar,Tukzar,Tukzār,Tākzār,Tūkzār,tkzar,twkzar,Токзар,توکزار,تکزار",35.94831,66.42132,AF,33,12021
1120711,Zindah Jan,"Fusanj,Fushanj,Fus̄anj,Fūshanj,Zendajan,Zendeh Jan,Zendeh Jān,Zenḏajān,Zindah Jan,Zindah Jān,Zindajan,Zindajān,zndh jan,زنده جان",34.34264,61.74675,AF,11,10104
1120863,Zarghun Shahr,"Katawaz,Katāwāz,Khayr Kot,Khayr Kut,Khayr Kūṯ,Khayṟ Kot,Zaraghun Sahr,Zaraghūn S̄ahr,Zarghun Sahr,Zarghun Shahr,Zarghūn Shahr,Zargun Shahr,Zargunsahr,Zaṟghun Sahr,Zaṟgūns̄ahr,zrghwn shhr,زرغون شهر",32.84734,68.44573,AF,29,13737
1120879,Zarah Sharan,"Sharan,Sharnah,Sherana,Sheranna,Zara Saran,Zara Šaran,Zara-Sharan,Zarah Sharan,Zareh Sharan,Zaṟah Sharan,زړه شرن",33.14641,68.79213,AF,29,7366
1120985,Zaranj,"Sarandsch,ZAJ,Zaranas,Zarandj,Zarandz,Zarandzas,Zarandzh,Zarandż,Zarandžas,Zarang,Zarani,Zaranj,Zaranĝ,Zerenc,Zhazang,Zərənc,zaranja,zha lan ji,zrnj,Зарандж,Зарани,Заранҷ,زرنج,ज़रंज,扎兰季",30.95962,61.86037,AF,19,49851
1121271,Yangi Qal`ah,"Yangi Kala,Yangi Qal`ah,Yangi Qal`eh,Yangi Qala,Yangī Qal‘ah,Yangī Qal‘eh,Yengi Qal`eh,Yengī Qal‘eh,ینگی قلعه",37.46572,69.61131,AF,26,6541
1122408,Tir Pul,"Tir Pol,Tir Pul,Tirpul,Tīr Pol,Tīr Pul,tyr pl,تیر پل",34.59431,61.26895,AF,11,6979
1122747,Tarinkot,"TII,Tareen,Tarin Kowt,Tarinkot,Tarīn Kowt,Tirin,Tirinkot,tryn kwt,ترين كوت",32.62998,65.87806,AF,39,10000
1123004,Taloqan,"Khanabad,TQN,Taikhan,Taleqan,Talikan,Talikhan,Taliqan,Talkan,Talokan,Taloqan,Talugan,Talukan,Talukanas,Taluqan,Tologan,Tâloqân,Tāleqān,Tāloqān,Tāluqān,Tālīqān,ta lu kan,talokam,talokuvan,taloqana,talqan,Таликан,Талукан,تالقان,तालोक़ान,तालोकां,தலோகுவான்,თალიკანი,塔卢坎",36.73605,69.53451,AF,26,64256
1123343,Tagaw-Bay,"Bai,Bay,Bāy,Tagaw-Bay,Tagaw-bay,Tagaw-bāy,Tagow Bay,Tagow Bāy,Tagāw-Bāy,tgaw bay,تگاو بای",35.69941,66.06164,AF,33,9096
1123424,Tagab,"Pagab,Tagab,Tagao,Tagāb,tgab,تگاب",34.85501,69.64917,AF,14,6400
1125155,Shindand,"Asfazar,Asfazār,OAH,Sabzavar,Sabzavār,Sabzawar,Sabzevar,Sabzevār,Shindand,Shīndand,Shīnḏanḏ,Sindand,shyndnd,Šīndand,Шинданд,شيندند,شیندند,شینډنډ",33.30294,62.1474,AF,11,29264
1125444,Shibirghan,"Markaz-e Wilayat-e Shibirghan,Markaz-e Wilāyat-e Shibirghan,Seberghan,Sebeṟghān,Shahr-e Sheberghan,Shahr-e Sheberghān,Shayurgan,Shebergan,Sheberghan,Sheberghān,Sheberkhan,Shefrogan,Shibarghan,Shibarghān,Shibergan,Shibirghan,Shibirghān,mrkz wlayt shbrghan,shbrghan,shbrghn,Шеберган,شبرغان,شبرغن,مرکز ولايت شبرغان",36.66757,65.7529,AF,31,55641
1125896,Shahrak,"Bati Dara,Kala Shaharak,Kala Shahrak,Kala Shahārak,Markaz-e Shahrak,Qal`eh Shaharak,Qal`eh-ye Bati Darrah,Qala Bati Dara,Qala Batī Dara,Qala Shaharak,Qala Shahārak,Qala Sharak,Qal‘eh Shahārak,Qal‘eh-ye Bati Darrah,Sahrak,Shahrag,Shahrak,Shakhrak,Sharak,Shāhrag,Shāhrak,Wala Shahrak,shhrk,Šahrak,شهرک",34.10737,64.3052,AF,9,15967
1126606,Sidqabad,"Makhmudraki,Qal'eh-i-Wazir,Qal`a Wazir,Qal`ah-ye Wazir,Qal‘a Wazīṟ,Qal‘ah-ye Wazīr,Qal’eh-i-Wazīr,Sedgabad,Sedgābād,Sedqabad,Seḏqābāḏ,Sidqabad,Sidqābād,sdg abad,sdq abad,سدق آباد,سدگ آباد,قلعۀ وزیر",35.02298,69.35112,AF,14,7407
1127110,Sar-e Pul,"Sar-e Pol,Sar-e Pul,Sar-i-Pul,Sari-Pul',sr pl,Сари-Пуль,سر پل",36.21544,65.93249,AF,33,52121
1127547,Sangin,"Sandzhin,Sangin,Sangīn,Sarban Qal`eh,Sārbān Qal‘eh,sngyn,Санджин,سنگین",32.07275,64.8359,AF,10,13579
1127628,Sang-e Charak,"Sang-e Charak,Sang-e Chārak",35.84972,66.43694,AF,33,15377
1127768,Aibak,"Aibak,Aybak,Aībak,Eybak,Haibak,Samagan,Samangan,Samangān,aybk,smngan,Āybak,Саманган,آیبک,ایبک,سمنگان",36.26468,68.01551,AF,32,47823
1128239,Rudbar,,30.15,62.6,AF,19,11034
1128265,Rustaq,"Rostaq,Rostāq,Rustak,Rustaq,Rustāq,rstaq,رستاق,Ṟustāq",37.12604,69.83045,AF,26,25636
1129516,Qarqin,"Karkin,Karkin Bazar,Kkhanika,Qarkin,Qarqin,Qarqīn,Quarkin,qrqyn,Кханика,قرقین",37.41853,66.04358,AF,31,15018
1129636,Qarchi Gak,"Qarchi Gak,Qarchī Gak,qrchy gk,قرچی گک",37.03999,66.78891,AF,30,8942
1129648,Qarawul,"Hazrat Imam,Hazrat Imam Saiyid,Hazrat Imām,Karaul,Qaravol,Qarawul,Qarāvol,Qarāwul,Qaṟāwul,qrawl,قراول",37.21959,68.7802,AF,24,24544
1129678,Qarah Bagh,"Karabagh,Karabāgh,Kharabagh,Qara Baqh,Qarabagh,Qarabāgh,Qarah Bagh,Qarah Bāgh,Qareh Bagh,Qareh Bāgh,Qaṟa Bāqh,qrh bagh,قره باغ",34.94023,61.77589,AF,11,12412
1129867,Qala i Naw,"Kala Nao,Kalai-Naw,Kalayi-Nau,LQN,Qal'eh Now,Qal`a-i-Naw,Qal`ah-ye Now,Qal`eh Nau,Qal`eh-ye Now,Qala Nau,Qala Naw,Qala i Naw,Qala-e-Nau,Qala-i-Nau,Qalaenaw,Qal‘a-i-Naw,Qal‘ah-ye Now,Qal‘eh Nau,Qal‘eh-ye Now,Qal’eh Now,Qula-i-nau,Shehr Qaleh,Shehr Qeleh,qlʿە nw,قلعۀ نو",34.98735,63.12891,AF,2,9000
1130065,Qal`ah-ye Shahr,"Faoghan,Fāoghān,Kala Shahar,Kala Shāhar,Qal`a-i-Sahr,Qal`ah-ye Shahr,Qal`eh Shahar,Qal`eh Shahr,Qala Sahr,Qala Shahar,Qala Shāhār,Qala S̄ahṟ,Qal‘a-i-S̄ahṟ,Qal‘ah-ye Shahr,Qal‘eh Shahr,Qal‘eh Shāhār,قلعۀ شهر",35.54729,65.5676,AF,33,7756
1130131,Qalat,"Kalat,Kalat-i-Ghilzai,Kalāt-i-Ghilzai,Qalat,Qalāt,qlat,قلات",32.10575,66.90833,AF,28,12191
1130469,Parun,"Parun,Poruns,Prasun,Prasungul,Prasûn,Puruns,Pārūn,parwn,prns,پارون,پرنس",35.42064,70.92261,AF,38,1000
1130490,Pul-e Khumri,"Pol-e Khomri,Pol-e Khomrī,Pul-e Khumri,Pul-e Khumrī,Pul-i-Khomri,Pul-i-Khumri,Pule Khumri,Pule Khumṟi,Puli-Khumri,pl khmry,Пули-Хумри,پل خمری",35.94458,68.71512,AF,3,56369
1130497,Pul-e `Alam,"Pol-e `Alam,Pol-e ‘Alam,Pul-e `Alam,Pul-e ‘Alam,Pul-i-Alam,Pule Alam,پل علم",33.99529,69.02274,AF,17,13247
1131162,Panjab,"Pandzhab,Pandzhau,Panjab,Panjao,Panjaw,Panjāb,pnjab,Панджаб,پنجاب",34.38795,67.02327,AF,5,13471
1131316,Paghman,"Paghman,Paghman Palace,Paghmān,Pagman,pghman,Пагман,پغمان",34.58787,68.95091,AF,13,49157
1131462,Uruzgan,"Orozgan,Orozgān,Oruzgan,Orūzgān,Qala-i-Hazar Qadam,Qala-i-Hazār Qadam,URZ,Uruzgan,Uruzgān,arwzgan,arzgan,ارزگان,اروزگان",32.92775,66.63253,AF,39,13388
1131833,Nili,"Nili,Nīlī,Qaryah-e Nili,Qaryah-e Nīlī,nyly,نیلی",33.72178,66.13023,AF,41,0
1132495,Nahrin,"Nahrin,Nahrīn,Nakhrin,Narain,Narin,Narīn,nhryn,Нахрин,نهرین",36.0649,69.13343,AF,3,22363
1133270,Mir Bachah Kot,"Mir Bachah Kot,Mir Bachcheh Kowt,Mir Bachcheh Kut,Mir Bachchen Kut,Mir Bacheh Kowt,Mir Bacheh Kut,Mir Dacha Kote,Mirbaca Kot,Mirbachakot,Mīr Bachah Kōṯ,Mīr Bachcheh Kowt,Mīr Bachcheh Kūt,Mīr Bachchen Kūt,Mīr Bacheh Kowt,Mīr Bacheh Kūt,Mīrbača Kot,Sara-ye Khvajeh,Sara-ye Khwajah,Sarai Khwaja,Saray Khvajah,Saray-Khwaja,Saraykhodzha,Sarā-ye Khvājeh,Sarā-ye Khwājah,Sarāi Khwāja,Sarāy Khvājah,Saṟāy-Khwāja,myr bchh kwt,sray khwajh,سرای خواجه,مير بچه كوت,میر بچه کوټ",34.74999,69.11899,AF,13,5405
1133310,Mirabad,"Mirabad,Mirabad-e Mohammad Akbar,Mīrābād,Mīrābād-e Moḩammad Akbar,myr abad,میر آباد",30.43624,61.8383,AF,19,14160
1133453,Maymana,"Daerah Maymana,MMZ,Maimana,Maimanah,Maimāna,Majmana,Maymana,Maymanah,Maïmana,Maīmanah,Meimana,Mejmene,Meymaneh,Meymene,Mimana,Quan Maymana,Quận Maymana,mai ma na,meyamana,mymnh,Меймене,ضلع میمنہ,ميمنه ولسوالۍ,میمنه,میمنہ,मेयमना,迈马纳",35.92139,64.78361,AF,7,75900
1133574,Mehtar Lam,"Laghman,Mehtar Lam,Mehtar Lām,Mekhtarlam,Metarlam,Mir Talam Saheb Ziarat,Mitarlam,Miterlam,Mīr Talām Şāḩeb Zīārat,Nawar Lam,Nāwar Lam,mhtr lam,Митарлам,مهتر لام",34.67139,70.20944,AF,35,17345
1133616,Mazar-e Sharif,"MZR,Masar-e Scharif,Mazar-e Sarif,Mazar-e Sharif,Mazar-e Šarif,Mazar-e-Sharif,Mazar-i Szarif,Mazar-i-Sharif,Mazare Srif,Mazari Sharif,Mazari-Sharif,Mazār-e Sharīf,Mazār-e Šarīf,Mazār-i-Sharīf,Mazāre S̄rīf,majaleu-isyalipeu,mazarisharifu,mzar shryf,Мазари-Шариф,مزار شريف,مزار شریف,マザーリシャリーフ,마자르이샤리프",36.70904,67.11087,AF,30,303282
1134720,Lashkar Gah,"BST,Bist,Bost,Bust,Lashkar Gah,Lashkar Gāh,Lashkargah Bust,Lashkargakh,Laskargah,Las̲h̲kargāh Busṯ,Laškargāh,Nawab City,lshkr gah,Лашкаргах,لشكر گاه,لښکرگاه بسټ",31.59382,64.37161,AF,10,43934
1134762,Larkird,"Lar Gerd,Largird,Largirid,Larkerd,Larkird,lrkrd,Лар Герд,لرکرد",35.48936,66.66409,AF,33,11635
1135158,Kushk,"Kushk,Kusk,Kus̄k,Kūshk,kshk,Кушк,کشک",33.29565,61.95221,AF,11,16952
1135689,Kunduz,"Kondoz,Konduz,Kondôz,Kondūz,Kundus,Kunduz,Kunduz khot,Kunduzas,Kundúz,Kundūz,Kundūzas,Qonduz,Qondūz,Qunduz,Qundūz,Qunḏūz,Shahr-e Qondoz,UND,kantacu,kndwz,kndz,kuduza,kun dou shi,kundo~uzu,kunduja,kundujeu,kundus,kunduza,qndwz,qndz,Кундуз,Кундуз хот,قندز,قندوز,كندز,کندوز,कुंदुज़,কুন্দুজ,ਕੁੰਦੂਜ਼,கண்டசு,കുന്ദൂസ്,ყუნდუზი,クンドゥーズ,昆都士,쿤두즈",36.72895,68.857,AF,24,161902
1136469,Khost,"KHT,Khost,Khowst,Khōst,Matun,Matūn,khwst,mtwn,Хост,خوست,متون",33.33951,69.92041,AF,37,96123
1136575,Khulm,"Bazar-e Khulm,Bāzār-e Khulm,Kholm,Khulm,Tashkurgan,Tashkurghan,Tashqorghan,Tashqurghan,Tāshkurghān,Tāshqorghān,Tāshqurghān,bazar khlm,khlm,tashqrghan,Ташкурган,بازار خلم,تاشقرغان,خلم",36.69736,67.69826,AF,30,64933
1136863,Khash,"Khas,Khash,Khāsh,Khās̄,khash,خاش",31.52919,62.79055,AF,19,15133
1137148,Khandud,"Khandud,Khandut,Khandūd,Khanḏūḏ,khndwd,خندود",36.95127,72.318,AF,1,5521
1137168,Khanabad,"Khanabad,Khānābād,khan abad,Ханабад,خان آباد",36.6825,69.11556,AF,24,71531
1137807,Karukh,"Karokh,Karrukh,Karukh,Kaṟukh,krkh,کرخ",34.48108,62.5863,AF,11,17484
1138336,Kandahar,"Candahar,Gorad Kandagar,KDH,Kandagar,Kandahar,Kandaharo,Kandahār,Kandehar,Kandhar,Qandahar,Qandahār,Qanḏahāṟ,kan da ha,kandaharu,kndhar,qndhar,qndhʼr,Горад Кандагар,Кандагар,קנדהאר,قندهار,كندهار,カンダハール,坎大哈",31.61332,65.71013,AF,23,391190
1138958,Kabul,"Cabool,Caboul,Cabul,Cabul - kabl,Cabul - کابل,Cabura,Cabúl,Caubul,Gorad Kabul,KBL,Kabil,Kaboel,Kabol,Kaboul,Kabul,Kabula,Kabulas,Kabuli,Kabulo,Kabura,Kabúl,Kabûl,Kampoul,Kobul,Kubha,Kábul,Kâbil,Kābol,ka bu er,kabl,kabul,kabula,kabuli,kaburu,kabwl,kapul,ke bu er,khabul,Καμπούλ,Горад Кабул,Кабул,Кобул,Քաբուլ,קאבול,كابل,كابۇل,کابل,کابول,काबुल,কাবুল,ਕਾਬੁਲ,କାବୁଲ,காபூல்,ಕಾಬುಲ್,കാബൂൾ,කාබුල්,คาบูล,ཁ་པལ།,ཁ་པུལ།,ქაბული,ካቡል,ទីក្រុងកាបូល,カブール,カーブル,喀布尔,喀布爾,카불",34.52813,69.17233,AF,13,3043532
1139085,Jurm,"Jarm,Jorm,Jurm,Jurn,Shahr-e Jorm,jrm,جرم",36.86477,70.83421,AF,1,12106
1139715,Jalalabad,"Djelalabad,Dschalalabad,Dzalalabad,Dzhelalabad,Dżalalabad,JAA,Jalakot,Jalal-Kut,Jalalabad,Jalalkoat,Jalalkot,Jalālkot,Jalālābād,Jelalabad,Tarun City,jalalabada,jlal abad,Джелалабад,جلال آباد,جلال‌آباد,জালালাবাদ",34.42647,70.45153,AF,18,200331
1139807,Jabal os Saraj,"Djabal-ul-Seradj,Dzhabal'-Ussaradzh,Dzhabal’-Ussaradzh,Jabal Saraj,Jabal os Saraj,Jabal os Sarāj,Jabal us Siraj,Jabal us Sirāj,Jabal-us-Sirai,Jabalussaraj,Jabalussaṟāj,Jabl-us-Seraj,Jabl-us-Siraj,Jabul Saraj,Jibal-as-Seraj,Parwan,jbl alsraj,جبل السراج",35.11833,69.23778,AF,40,15032
1140026,Herat,"Gerat,Gorad Gerat,HEA,Herat,Herāt,Hérat,Kherat,Shahr-e Herat,Shahr-e Herāt,he la te,herato,hrat,Герат,Горад Герат,Херат,هراة,هرات,ヘラート,赫拉特",34.34817,62.19967,AF,11,272806
1141089,Ghormach,"Garmak,Ghormac,Ghormach,Ghormāch,Ghowrmach,Ghowrmāch,Ghōrmāc,Ghōrmāch,ghwrmach,ghwrmch,غورماچ,غورمچ",35.73062,63.78264,AF,2,30000
1141269,Ghazni,"GZI,Gazni,Ghazni,Ghaznī,Shahr-e Ghazni,Shahr-e Ghaznī,gazni,gazuni,ghznt,ghzny,ghznyn,Газни,غزنة,غزنی,غزنین,ガズニー",33.55391,68.42096,AF,8,141000
1141540,Gereshk,"Gereshk,Geresk,Gerešk,Girishk,Nahr-e Saraj,Nahr-e Sarāj,grshk,Герешк,گرشک",31.82089,64.57005,AF,10,43588
1141857,Gardez,"GRG,Gardeyz,Gardez,Gardiz,Gardêz,Gardēz,Gardīz,Gaṟḏēz,grdyz,Гардез,گرديز",33.59744,69.22592,AF,36,103601
1142170,Fayzabad,"FBD,Faizabad,Faizābād,Fajzabad,Faydz Abad,Fayzabad,Fayḏẕ Ābāḏ,Fazelabad,Faīẕābād,Feyzabad,Feyẕābād,fyd abad,Файзабад,فیض آباد",37.11664,70.58002,AF,1,44421
1142239,Farkhar,"Farkhar,Farkhār,frkhar,فرخار",36.57288,69.85783,AF,26,10480
1142264,Farah,"FAH,Farah,Farahas,Farakh,Farâh,Farāh,Ferah,fa la,faraha,frah,pala,para,Фарах,فراه,فراہ,फ़राह,பாரா,法拉,파라",32.37451,62.11638,AF,6,43561
1142404,Kafir Qala,"Eslam Qal`eh,Eslamqal`a,Eslamqal‘a,Eslām Qal‘eh,Islam Kala,Islam Killa,Islam Qal`ah,Islam Qala,Islām Kala,Islām Qala,Islām Qal‘ah,Kafar Qal`eh,Kafir Kala,Kafir Qala,Kāfar Qal‘eh",34.66667,61.06667,AF,11,18086
1142545,Imam Sahib,"Emam Saheb,Emām Şāḩeb,Hazrat,Imam Saheb,Imam Sahib,Imamsakhib,Imām Sāẖeb,Imām Şāḩib,Khwaja,Khwaja Imam Saiyid,Khwaja Iman Saiyid,Khwāja Imām Saiyid,Khwāja Imān Saiyid,amam sahb,امام صاحب",37.18897,68.93644,AF,24,9659
1143838,Dasht-e Archi,,37.13333,69.16667,AF,24,8263
1143874,Darzab,"Darzab,Darzāb,Darẕāb,Durzab,Durzāb,drz ab,درز آب",35.97744,65.37828,AF,31,9642
1143901,Markaz-e Hukumat-e Darweshan,"Darvishan,Darvīshān,Darwesan,Markaz-e Hukumat-e Darwayshan,Markaz-e Hukumat-e Darweshan,Markaz-e Hukumati Darwayshan,Markaz-e Ḩukūmat-e Darwayshān,Markaz-e Ḩukūmat-e Darwēshān,Markaz-e Ḩukūmatī Darwayshān,Markaze Hokumati Darwesan,Maṟkaze Hokūmatī Darwēsān,mrkz hkwmty drwyshan,mrkzi hkwmti drwyshan,مرکز حکومتی درویشان,مرکزِ حکومتِ درويشان,Ḏaṟwes̄ān",31.13231,64.1934,AF,10,9012
1144942,Chiras,"Chiras,Chīras,Ciras,Cīras",35.41674,65.98234,AF,33,12779
